	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr3:151,250,000-152,250,000	339	31206	4	5409	1	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	37,992
chr3:152,250,000-153,250,000	372	33320	3	7788	2	6460	1	5481	1	5481	1	5481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	64,011
chr3:153,250,000-154,250,000	336	51707	10	18139	4	10154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	80,000
chr3:154,250,000-155,250,000	303	43620	4	12098	2	9536	2	9536	1	5923	1	5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	86,636
chr3:155,250,000-156,250,000	373	42517	6	19609	6	19609	2	9926	2	9926	1	5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	107,352
chr3:156,250,000-157,250,000	217	45194	7	26793	4	23448	2	18217	2	18217	2	18217	1	12600	1	12600	1	12600	1	12600	1	12600	0	0	0	0	0	0	239	213,086
chr3:157,250,000-158,250,000	300	53103	12	26614	5	15820	2	9127	1	5519	1	5519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	115,702
chr3:158,250,000-159,250,000	287	52681	8	28510	6	25674	4	20398	3	16770	2	11887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	155,920
chr3:159,250,000-160,250,000	349	45262	5	10941	3	7785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	63,988
chr3:160,250,000-161,250,000	268	48677	6	26701	3	21781	2	19725	2	19725	2	19725	2	19725	2	19725	1	12225	1	12225	1	12225	0	0	0	0	0	0	290	232,459
chr3:161,250,000-162,250,000	275	26882	1	2628	1	2628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	32,138
chr3:162,250,000-163,250,000	291	44463	7	22081	3	16203	3	16203	3	16203	2	11728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	126,881
chr3:163,250,000-164,250,000	304	44012	9	14056	2	4805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	62,873
chr3:164,250,000-165,250,000	283	31040	3	11074	2	9846	2	9846	2	9846	1	5495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	77,147
chr3:165,250,000-166,250,000	253	60737	12	38076	4	27045	2	22645	2	22645	1	18376	1	18376	1	18376	1	18376	1	18376	1	18376	0	0	0	0	0	0	279	281,404
chr3:166,250,000-167,250,000	316	38651	5	7063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	45,714
chr3:167,250,000-168,250,000	250	34780	5	13323	3	10704	1	5821	1	5821	1	5821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	76,270
chr3:168,250,000-169,250,000	211	28180	7	12534	2	4730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	45,444
chr3:169,250,000-170,250,000	298	28462	3	8330	1	5939	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	60,548
chr3:170,250,000-171,250,000	367	62342	7	31382	3	25322	1	20160	1	20160	1	20160	1	20160	1	20160	1	20160	1	20160	1	20160	1	20160	0	0	0	0	386	300,486
chr3:171,250,000-172,250,000	254	36996	4	17946	2	15199	2	15199	1	11534	1	11534	1	11534	1	11534	1	11534	1	11534	1	11534	0	0	0	0	0	0	269	166,078
chr3:172,250,000-173,250,000	335	21694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	21,694
chr3:173,250,000-174,250,000	234	22302	3	4992	1	2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	30,078
chr3:174,250,000-175,250,000	287	35968	5	13803	2	9142	2	9142	1	5902	1	5902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	79,859
chr3:175,250,000-176,250,000	309	47975	8	17662	4	12386	1	4596	1	4596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	87,215
chr3:176,250,000-177,250,000	304	38836	5	9865	1	4798	1	4798	1	4798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	63,095
chr3:177,250,000-178,250,000	323	34529	4	13745	3	12348	2	10299	2	10299	1	5901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	87,121
chr3:178,250,000-179,250,000	306	58987	9	33022	5	27978	2	21548	2	21548	2	21548	1	15757	1	15757	1	15757	1	15757	1	15757	0	0	0	0	0	0	331	263,416
chr3:179,250,000-180,250,000	315	25662	1	1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	26,930
chr3:180,250,000-181,250,000	335	45188	7	12803	2	5780	1	3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	67,255
chr3:181,250,000-182,250,000	396	22508	1	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	23,817
chr3:182,250,000-183,250,000	293	31948	3	11447	3	11447	2	9247	1	5887	1	5887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	75,863
chr3:183,250,000-184,250,000	420	28057	3	7569	2	5665	1	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	44,591
chr3:184,250,000-185,250,000	391	23281	1	1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	24,400
chr3:185,250,000-186,250,000	398	34421	4	14241	2	11318	1	9091	1	9091	1	9091	1	9091	1	9091	1	9091	1	9091	0	0	0	0	0	0	0	0	411	123,617
chr3:186,250,000-187,250,000	385	40021	4	7849	2	5463	1	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	56,395
chr3:187,250,000-188,250,000	233	36171	4	20771	4	20771	4	20771	4	20771	3	16603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	135,858
chr3:188,250,000-189,250,000	287	34471	6	14323	2	9330	2	9330	1	5392	1	5392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	78,238
chr3:189,250,000-190,250,000	269	26437	3	4254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	30,691
chr3:190,250,000-191,250,000	261	31066	3	5296	1	2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	38,667
chr3:191,250,000-192,250,000	292	35923	5	10935	1	5910	1	5910	1	5910	1	5910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	70,498
chr3:192,250,000-193,250,000	290	32352	2	10146	2	10146	2	10146	2	10146	1	5951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	78,887
chr3:193,250,000-194,250,000	251	19284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	19,284
chr3:194,250,000-195,250,000	286	42430	7	26367	3	21416	3	21416	3	21416	2	16989	1	11303	1	11303	1	11303	1	11303	1	11303	0	0	0	0	0	0	309	206,549
chr3:195,250,000-196,250,000	349	317310	6	295368	5	294366	4	293766	4	293766	4	293766	4	293766	4	293766	4	293766	4	293766	4	293766	3	277739	2	248339	2	248339	399	4,031,589
chr3:196,250,000-197,250,000	456	42867	5	11328	3	9100	1	5200	1	5200	1	5200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	78,895
chr3:197,250,000-198,250,000	318	315269	8	291263	5	287359	5	287359	4	284281	4	284281	4	284281	3	278181	3	278181	3	278181	3	278181	3	278181	2	232781	1	150281	366	3,808,060
chr3:198,250,000-198,295,559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	1	45559	14	637,826
chr4:250,000-1,250,000	453	50909	6	11168	3	7428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	69,505
chr4:1,250,000-2,250,000	344	97282	8	71948	4	66555	2	62010	2	62010	2	62010	2	62010	2	62010	2	62010	2	62010	2	62010	2	62010	0	0	0	0	374	793,875
chr4:2,250,000-3,250,000	380	25968	1	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	27,358
chr4:3,250,000-4,250,000	1126	242329	33	48970	4	11909	2	7483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,165	310,691
chr4:4,250,000-5,250,000	273	27740	4	7722	1	4152	1	4152	1	4152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	47,918
chr4:5,250,000-6,250,000	265	59819	15	32779	7	21467	3	11717	1	5161	1	5161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	136,104
chr4:6,250,000-7,250,000	280	29299	3	4859	1	2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	36,352
chr4:7,250,000-8,250,000	267	38414	3	4380	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	44,794
chr4:8,250,000-9,250,000	820	238158	17	90929	3	73548	3	73548	3	73548	3	73548	3	73548	3	73548	3	73548	3	73548	3	73548	1	37969	1	37969	1	37969	867	1,104,926
chr4:9,250,000-10,250,000	1172	298617	17	141104	2	122047	1	119600	1	119600	1	119600	1	119600	1	119600	1	119600	1	119600	1	119600	1	119600	1	119600	1	119600	1,202	1,877,368
chr4:10,250,000-11,250,000	258	53319	9	33838	8	32693	5	25474	4	21565	3	16693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	183,582
chr4:11,250,000-12,250,000	296	50418	10	20400	3	10736	2	8690	1	5404	1	5404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	101,052
chr4:12,250,000-13,250,000	250	48521	13	25544	5	13564	1	3956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	91,585
chr4:13,250,000-14,250,000	244	41322	7	17479	3	11665	2	8933	1	5781	1	5781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	90,961
chr4:14,250,000-15,250,000	230	49726	12	28338	5	17555	2	9391	1	5797	1	5797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	116,604
chr4:15,250,000-16,250,000	238	27976	3	13847	3	13847	2	11605	2	11605	2	11605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	90,485
chr4:16,250,000-17,250,000	298	40854	5	14475	2	9088	1	6259	1	6259	1	6259	1	6259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	89,453
chr4:17,250,000-18,250,000	285	31530	8	13847	2	4746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	50,123
chr4:18,250,000-19,250,000	271	36797	8	16076	2	8103	1	5999	1	5999	1	5999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	78,973
chr4:19,250,000-20,250,000	261	37149	6	11849	3	7895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	56,893
chr4:20,250,000-21,250,000	275	42242	7	14811	1	5950	1	5950	1	5950	1	5950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	80,853
chr4:21,250,000-22,250,000	295	37221	3	7601	2	6417	1	4032	1	4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	59,303
chr4:22,250,000-23,250,000	323	27685	4	4678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	32,363
chr4:23,250,000-24,250,000	217	28896	7	14727	2	6182	1	4006	1	4006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	57,817
chr4:24,250,000-25,250,000	298	31110	7	8392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	39,502
chr4:25,250,000-26,250,000	320	20505	2	3450	1	2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	26,301
chr4:26,250,000-27,250,000	337	47558	5	17353	4	15893	3	13844	2	10511	1	5843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	111,002
chr4:27,250,000-28,250,000	221	21240	1	5953	1	5953	1	5953	1	5953	1	5953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	51,005
chr4:28,250,000-29,250,000	268	17856	1	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	18,865
chr4:29,250,000-30,250,000	273	24841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	24,841
chr4:30,250,000-31,250,000	203	13257	1	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	14,700
chr4:31,250,000-32,250,000	227	34486	3	19158	2	17916	2	17916	2	17916	1	13695	1	13695	1	13695	1	13695	1	13695	1	13695	0	0	0	0	0	0	242	189,562
chr4:32,250,000-33,250,000	229	30311	6	14310	2	8860	1	5999	1	5999	1	5999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	71,478
chr4:33,250,000-34,250,000	334	21387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	21,387
chr4:34,250,000-35,250,000	265	23414	2	4156	1	2652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	30,222
chr4:35,250,000-36,250,000	219	25591	5	7759	1	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	35,550
chr4:36,250,000-37,250,000	312	29218	4	6334	1	2949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	38,501
chr4:37,250,000-38,250,000	325	29816	3	5019	1	2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	37,529
chr4:38,250,000-39,250,000	349	35745	8	10838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	46,583
chr4:39,250,000-40,250,000	462	30708	5	8036	2	4930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	43,674
chr4:40,250,000-41,250,000	405	49782	2	29968	2	29968	2	29968	1	26500	1	26500	1	26500	1	26500	1	26500	1	26500	1	26500	1	26500	0	0	0	0	419	351,686
chr4:41,250,000-42,250,000	296	25057	3	8083	2	6410	1	3539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	43,089
chr4:42,250,000-43,250,000	268	32009	5	10202	1	4983	1	4983	1	4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	57,160
chr4:43,250,000-44,250,000	309	44382	7	11643	2	4869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	60,894
chr4:44,250,000-45,250,000	312	36307	6	12367	4	9847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	58,521
chr4:45,250,000-46,250,000	294	38160	5	6806	1	2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	47,026
chr4:46,250,000-47,250,000	293	35280	3	4464	1	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	41,784
chr4:47,250,000-48,250,000	295	33278	4	10062	1	5939	1	5939	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	67,096
chr4:48,250,000-49,250,000	339	223990	12	192779	4	180978	2	176059	1	172830	1	172830	1	172830	1	172830	1	172830	1	172830	1	172830	1	172830	1	172830	1	172830	367	2,502,106
chr4:49,250,000-50,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr4:50,250,000-51,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr4:51,250,000-52,250,000	185	593392	7	574593	1	566100	1	566100	1	566100	1	566100	1	566100	1	566100	1	566100	1	566100	1	566100	1	566100	1	566100	1	566100	204	7,961,185
chr4:52,250,000-53,250,000	441	82449	12	27364	3	14491	2	12010	2	12010	2	12010	1	6057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	166,391
chr4:53,250,000-54,250,000	356	77819	15	42502	10	35551	6	26049	4	19628	2	11097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	212,646
chr4:54,250,000-55,250,000	345	39726	3	8994	2	7145	2	7145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	63,010
chr4:55,250,000-56,250,000	312	35893	5	14953	4	13512	2	9086	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	85,332
chr4:56,250,000-57,250,000	380	35623	3	7732	2	5970	1	3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	52,959
chr4:57,250,000-58,250,000	347	70151	16	29929	3	12377	2	10275	1	6323	1	6323	1	6323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	141,701
chr4:58,250,000-59,250,000	325	105984	10	74093	5	67174	4	64991	4	64991	4	64991	3	59049	2	52194	2	52194	2	52194	1	42587	1	42587	0	0	0	0	363	743,029
chr4:59,250,000-60,250,000	323	42607	8	13594	2	6336	1	3740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	66,277
chr4:60,250,000-61,250,000	320	43415	4	5401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	48,816
chr4:61,250,000-62,250,000	274	44197	5	16433	3	13829	3	13829	2	10621	1	5968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	104,877
chr4:62,250,000-63,250,000	328	52284	11	26130	6	19216	2	9013	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	118,521
chr4:63,250,000-64,250,000	267	42342	7	14146	3	8508	1	5632	1	5632	1	5632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	81,892
chr4:64,250,000-65,250,000	240	53757	12	29933	5	21395	4	19387	3	15483	2	11103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	151,058
chr4:65,250,000-66,250,000	258	41206	5	13131	3	11082	2	8902	1	5291	1	5291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	84,903
chr4:66,250,000-67,250,000	279	49487	9	19838	4	13691	2	9471	1	5919	1	5919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	104,325
chr4:67,250,000-68,250,000	342	49351	8	24326	4	18232	2	13345	2	13345	2	13345	1	7785	1	7785	0	0	0	0	0	0	0	0	0	0	0	0	362	147,514
chr4:68,250,000-69,250,000	866	94892	8	13227	2	6561	1	4326	1	4326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	123,332
chr4:69,250,000-70,250,000	682	102539	18	28145	3	8458	1	3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	142,578
chr4:70,250,000-71,250,000	382	62718	11	30355	6	22794	3	16355	3	16355	3	16355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	164,932
chr4:71,250,000-72,250,000	342	43340	7	12070	1	3341	1	3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	62,092
chr4:72,250,000-73,250,000	369	48943	9	14052	1	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	65,007
chr4:73,250,000-74,250,000	309	41352	9	13306	1	2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	56,792
chr4:74,250,000-75,250,000	319	40400	3	13664	2	12308	2	12308	2	12308	2	12308	1	6694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	109,990
chr4:75,250,000-76,250,000	416	50176	8	18574	3	11599	1	5922	1	5922	1	5922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	98,115
chr4:76,250,000-77,250,000	282	19990	3	4136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	24,126
chr4:77,250,000-78,250,000	375	72258	6	28334	2	21549	2	21549	2	21549	2	21549	1	15600	1	15600	1	15600	1	15600	1	15600	0	0	0	0	0	0	394	264,788
chr4:78,250,000-79,250,000	280	47278	10	21562	4	13949	2	9057	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	103,734
chr4:79,250,000-80,250,000	198	43918	8	26597	4	21350	3	18703	3	18703	3	18703	1	6798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	154,772
chr4:80,250,000-81,250,000	285	45397	12	23707	3	12380	3	12380	2	8747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	102,611
chr4:81,250,000-82,250,000	294	43211	10	19193	3	8528	1	3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	74,626
chr4:82,250,000-83,250,000	477	36061	2	2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	38,304
chr4:83,250,000-84,250,000	298	37372	7	16265	4	11422	1	3587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	68,646
chr4:84,250,000-85,250,000	282	36088	4	12384	3	10915	2	8875	1	5582	1	5582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	79,426
chr4:85,250,000-86,250,000	314	50542	9	19989	3	12382	2	9579	2	9579	1	5390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	107,461
chr4:86,250,000-87,250,000	361	40809	10	18086	2	6857	2	6857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	72,609
chr4:87,250,000-88,250,000	379	52687	12	28006	5	19549	3	15083	2	11691	2	11691	1	6081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	144,788
chr4:88,250,000-89,250,000	291	32367	4	9528	1	4918	1	4918	1	4918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	56,649
chr4:89,250,000-90,250,000	223	33022	4	9706	2	7022	1	4293	1	4293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	58,336
chr4:90,250,000-91,250,000	356	47947	7	16807	3	10597	1	5979	1	5979	1	5979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	93,288
chr4:91,250,000-92,250,000	344	64179	8	20340	4	15107	3	12503	1	6121	1	6121	1	6121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	130,492
chr4:92,250,000-93,250,000	265	32363	8	9577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	41,940
chr4:93,250,000-94,250,000	272	60263	12	31496	6	23351	4	19077	2	11895	2	11895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	157,977
chr4:94,250,000-95,250,000	297	45354	8	18519	4	12924	1	5609	1	5609	1	5609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	93,624
chr4:95,250,000-96,250,000	206	32226	11	17922	2	6436	1	4231	1	4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	65,046
chr4:96,250,000-97,250,000	251	36922	6	16110	3	12212	2	9822	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	86,954
chr4:97,250,000-98,250,000	405	63751	14	23827	1	5930	1	5930	1	5930	1	5930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	111,298
chr4:98,250,000-99,250,000	379	52952	8	21439	2	12900	2	12900	2	12900	2	12900	1	7282	1	7282	0	0	0	0	0	0	0	0	0	0	0	0	397	140,555
chr4:99,250,000-100,250,000	326	44199	10	19776	3	11343	2	9307	1	5884	1	5884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	96,393
chr4:100,250,000-101,250,000	257	23823	3	3582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	27,405
chr4:101,250,000-102,250,000	356	43463	5	12688	3	10090	1	5944	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	84,073
chr4:102,250,000-103,250,000	515	81737	10	18408	2	7911	1	5196	1	5196	1	5196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	123,644
chr4:103,250,000-104,250,000	429	69666	14	20461	2	4444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	94,571
chr4:104,250,000-105,250,000	270	46203	8	20235	3	12521	2	10062	2	10062	1	5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	104,870
chr4:105,250,000-106,250,000	324	50188	10	18456	2	7436	1	4819	1	4819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	85,718
chr4:106,250,000-107,250,000	305	56507	8	24749	5	20586	4	18326	2	11398	2	11398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	142,964
chr4:107,250,000-108,250,000	262	27116	5	7610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	34,726
chr4:108,250,000-109,250,000	316	30940	5	6189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	37,129
chr4:109,250,000-110,250,000	378	40367	8	12357	1	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	54,770
chr4:110,250,000-111,250,000	361	61336	15	28125	3	12251	2	9701	2	9701	1	5495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	126,609
chr4:111,250,000-112,250,000	309	58662	12	30722	6	22741	3	15644	2	12024	2	12024	1	6637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	158,454
chr4:112,250,000-113,250,000	328	31408	5	6710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	38,118
chr4:113,250,000-114,250,000	240	36011	7	15393	3	10206	2	8033	1	4460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	74,103
chr4:114,250,000-115,250,000	233	23062	3	6655	2	5609	1	3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	38,909
chr4:115,250,000-116,250,000	289	26595	2	3487	1	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	32,489
chr4:116,250,000-117,250,000	236	36904	9	17163	3	9137	2	6877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	70,081
