	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr3:187,000,000-188,000,000	265	43830	6	24522	5	23172	4	20771	4	20771	3	16603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	149,669
chr3:188,000,000-189,000,000	283	26106	4	7892	1	3938	1	3938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	41,874
chr3:189,000,000-190,000,000	255	30066	4	8867	1	5392	1	5392	1	5392	1	5392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	60,501
chr3:190,000,000-191,000,000	241	29762	3	4809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	34,571
chr3:191,000,000-192,000,000	321	33111	5	7330	1	2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	42,746
chr3:192,000,000-193,000,000	262	36157	3	16056	3	16056	3	16056	3	16056	2	11861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	112,242
chr3:193,000,000-194,000,000	283	23958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	23,958
chr3:194,000,000-195,000,000	281	31752	4	14899	1	11303	1	11303	1	11303	1	11303	1	11303	1	11303	1	11303	1	11303	1	11303	0	0	0	0	0	0	294	148,378
chr3:195,000,000-196,000,000	287	294999	8	277936	6	275579	6	275579	6	275579	5	271152	4	265466	4	265466	4	265466	4	265466	4	265466	3	249439	2	220039	2	220039	345	3,687,671
chr3:196,000,000-197,000,000	541	71743	5	35028	3	32800	1	28300	1	28300	1	28300	1	28300	1	28300	1	28300	1	28300	1	28300	1	28300	1	28300	1	28300	560	450,871
chr3:197,000,000-198,000,000	313	163141	6	141491	4	139200	4	139200	4	139200	4	139200	3	134000	2	127900	2	127900	2	127900	2	127900	2	127900	1	82500	0	0	349	1,717,432
chr3:198,000,000-198,295,559	49	205384	3	200531	2	198918	2	198918	1	195840	1	195840	1	195840	1	195840	1	195840	1	195840	1	195840	1	195840	1	195840	1	195840	66	2,762,151
chr4:0-1,000,000	496	117173	6	77798	3	74545	1	69200	1	69200	1	69200	1	69200	1	69200	1	69200	1	69200	1	69200	1	69200	1	69200	0	0	515	961,516
chr4:1,000,000-2,000,000	302	100487	9	73059	4	66129	2	62010	2	62010	2	62010	2	62010	2	62010	2	62010	2	62010	2	62010	2	62010	0	0	0	0	333	797,765
chr4:2,000,000-3,000,000	386	27464	2	3899	1	2509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	33,872
chr4:3,000,000-4,000,000	706	133463	15	21885	1	3635	1	3635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	723	162,618
chr4:4,000,000-5,000,000	719	131743	20	32513	4	12426	2	8000	1	4152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	188,834
chr4:5,000,000-6,000,000	287	60985	15	30700	6	18467	2	8717	1	5161	1	5161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	129,191
chr4:6,000,000-7,000,000	252	31225	4	8003	2	5194	1	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	47,422
chr4:7,000,000-8,000,000	286	39378	4	5609	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	46,987
chr4:8,000,000-9,000,000	374	92094	8	42383	2	35579	2	35579	2	35579	2	35579	2	35579	2	35579	2	35579	2	35579	2	35579	0	0	0	0	0	0	400	454,688
chr4:9,000,000-10,000,000	1656	450165	25	189650	2	160016	1	157569	1	157569	1	157569	1	157569	1	157569	1	157569	1	157569	1	157569	1	157569	1	157569	1	157569	1,694	2,533,090
chr4:10,000,000-11,000,000	212	25852	2	10078	2	10078	2	10078	2	10078	1	5206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	71,370
chr4:11,000,000-12,000,000	300	68598	14	39463	9	33351	5	24086	3	16891	3	16891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	199,280
chr4:12,000,000-13,000,000	268	53646	15	28312	5	13564	1	3956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	99,478
chr4:13,000,000-14,000,000	226	30312	5	10280	2	5884	1	3152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	49,628
chr4:14,000,000-15,000,000	239	55703	12	31984	5	21005	3	15172	2	11578	2	11578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	147,020
chr4:15,000,000-16,000,000	244	35598	6	19329	4	16178	2	11605	2	11605	2	11605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	105,920
chr4:16,000,000-17,000,000	280	37274	5	14475	2	9088	1	6259	1	6259	1	6259	1	6259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	85,873
chr4:17,000,000-18,000,000	280	27575	5	8662	1	2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	38,866
chr4:18,000,000-19,000,000	281	36716	10	15262	2	4221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	56,199
chr4:19,000,000-20,000,000	259	40817	6	16483	4	13894	1	5999	1	5999	1	5999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	89,191
chr4:20,000,000-21,000,000	256	29193	5	7389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	36,582
chr4:21,000,000-22,000,000	299	41108	4	11172	2	8335	1	5950	1	5950	1	5950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	78,465
chr4:22,000,000-23,000,000	368	42007	6	9894	1	4032	1	4032	1	4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	63,997
chr4:23,000,000-24,000,000	207	28248	7	14727	2	6182	1	4006	1	4006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	57,169
chr4:24,000,000-25,000,000	263	27496	7	8392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	35,888
chr4:25,000,000-26,000,000	327	18639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	18,639
chr4:26,000,000-27,000,000	351	41918	5	11627	3	9063	1	4668	1	4668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	71,944
chr4:27,000,000-28,000,000	224	30153	3	15129	3	15129	3	15129	2	11796	2	11796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	99,132
chr4:28,000,000-29,000,000	260	18874	1	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	19,883
chr4:29,000,000-30,000,000	270	22455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	22,455
chr4:30,000,000-31,000,000	225	16177	1	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	17,620
chr4:31,000,000-32,000,000	212	34032	3	19158	2	17916	2	17916	2	17916	1	13695	1	13695	1	13695	1	13695	1	13695	1	13695	0	0	0	0	0	0	227	189,108
chr4:32,000,000-33,000,000	226	29809	6	14310	2	8860	1	5999	1	5999	1	5999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	70,976
chr4:33,000,000-34,000,000	339	22005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	22,005
chr4:34,000,000-35,000,000	256	20382	1	2652	1	2652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	25,686
chr4:35,000,000-36,000,000	250	29849	6	9263	1	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	41,312
chr4:36,000,000-37,000,000	301	25724	2	4014	1	2949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	32,687
chr4:37,000,000-38,000,000	318	33040	5	7339	1	2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	43,073
chr4:38,000,000-39,000,000	327	31804	6	7991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	39,795
chr4:39,000,000-40,000,000	431	29671	6	10883	2	4930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	45,484
chr4:40,000,000-41,000,000	433	53043	2	29968	2	29968	2	29968	1	26500	1	26500	1	26500	1	26500	1	26500	1	26500	1	26500	1	26500	0	0	0	0	447	354,947
chr4:41,000,000-42,000,000	273	25954	3	8083	2	6410	1	3539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	43,986
chr4:42,000,000-43,000,000	308	23582	3	4094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	27,676
chr4:43,000,000-44,000,000	311	48721	7	15375	3	9852	1	4983	1	4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	83,914
chr4:44,000,000-45,000,000	256	36021	8	14743	4	9847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	60,611
chr4:45,000,000-46,000,000	343	34771	3	3618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	38,389
chr4:46,000,000-47,000,000	289	40136	5	7652	2	4100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	51,888
chr4:47,000,000-48,000,000	298	28728	3	4123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	32,851
chr4:48,000,000-49,000,000	359	53520	11	24332	4	14087	2	9168	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	112,985
chr4:49,000,000-50,000,000	49	931501	2	924386	1	922830	1	922830	1	922830	1	922830	1	922830	1	922830	1	922830	1	922830	1	922830	1	922830	1	922830	1	922830	63	12,929,847
chr4:50,000,000-51,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr4:51,000,000-52,000,000	69	828234	4	821133	1	816100	1	816100	1	816100	1	816100	1	816100	1	816100	1	816100	1	816100	1	816100	1	816100	1	816100	1	816100	85	11,442,567
chr4:52,000,000-53,000,000	440	77974	14	29085	3	14491	2	12010	2	12010	2	12010	1	6057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	163,637
chr4:53,000,000-54,000,000	368	81954	13	35777	8	28560	5	21727	3	15306	2	11097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	194,421
chr4:54,000,000-55,000,000	341	38243	5	13602	3	10280	2	7611	1	4322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	74,058
chr4:55,000,000-56,000,000	351	47053	6	18809	5	17368	3	12942	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	108,060
chr4:56,000,000-57,000,000	399	36625	3	7732	2	5970	1	3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	53,961
chr4:57,000,000-58,000,000	323	63738	14	24272	2	8425	1	6323	1	6323	1	6323	1	6323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	121,727
chr4:58,000,000-59,000,000	320	99302	8	69271	4	63001	4	63001	3	59049	3	59049	3	59049	2	52194	2	52194	2	52194	1	42587	1	42587	0	0	0	0	353	713,478
chr4:59,000,000-60,000,000	336	50678	9	19992	4	14461	2	9682	1	5942	1	5942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	106,697
chr4:60,000,000-61,000,000	305	41244	6	8138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	49,382
chr4:61,000,000-62,000,000	294	51650	6	17777	3	13829	3	13829	2	10621	1	5968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	113,674
chr4:62,000,000-63,000,000	275	36604	6	15628	3	11749	2	9013	1	5939	1	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	84,872
chr4:63,000,000-64,000,000	303	55762	11	24648	5	15975	1	5632	1	5632	1	5632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	113,281
chr4:64,000,000-65,000,000	269	41728	6	15210	2	10343	2	10343	2	10343	1	5963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	93,930
chr4:65,000,000-66,000,000	245	53244	11	27854	6	22134	4	17946	2	10431	2	10431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	142,040
chr4:66,000,000-67,000,000	275	37191	6	8233	1	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	47,510
chr4:67,000,000-68,000,000	334	50854	7	23879	6	22052	3	15031	2	11479	2	11479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	134,774
chr4:68,000,000-69,000,000	622	79132	11	23044	2	12111	2	12111	2	12111	1	7785	1	7785	1	7785	0	0	0	0	0	0	0	0	0	0	0	0	642	161,864
chr4:69,000,000-70,000,000	890	119117	13	21881	3	8002	1	3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	152,436
chr4:70,000,000-71,000,000	383	48141	11	20651	3	10169	1	5342	1	5342	1	5342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	94,987
chr4:71,000,000-72,000,000	353	57262	10	25152	5	18657	3	14354	2	11013	2	11013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	137,451
chr4:72,000,000-73,000,000	408	62758	12	19173	1	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	83,943
chr4:73,000,000-74,000,000	306	35935	6	8261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	44,196
chr4:74,000,000-75,000,000	257	30498	5	13095	2	8828	1	6694	1	6694	1	6694	1	6694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	79,197
chr4:75,000,000-76,000,000	470	62409	9	24188	4	17213	2	11536	2	11536	2	11536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	138,418
chr4:76,000,000-77,000,000	296	23054	3	4136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	27,190
chr4:77,000,000-78,000,000	342	46627	4	11352	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	0	0	0	0	0	0	355	111,979
chr4:78,000,000-79,000,000	304	65378	11	33832	5	26655	4	24606	3	21493	3	21493	1	9600	1	9600	1	9600	1	9600	1	9600	0	0	0	0	0	0	335	241,457
chr4:79,000,000-80,000,000	216	49880	10	31309	5	24193	3	18703	3	18703	3	18703	1	6798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	168,289
chr4:80,000,000-81,000,000	250	36895	8	15696	2	7755	2	7755	1	4122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	72,223
chr4:81,000,000-82,000,000	269	35989	8	16365	2	8319	2	8319	1	4625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	73,617
chr4:82,000,000-83,000,000	435	41725	7	11970	2	4834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	58,529
chr4:83,000,000-84,000,000	374	38073	4	7107	2	4853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	50,033
chr4:84,000,000-85,000,000	263	42461	8	22654	5	17484	3	12462	1	5582	1	5582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	106,225
chr4:85,000,000-86,000,000	324	36921	3	5357	1	2803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	45,081
chr4:86,000,000-87,000,000	381	59579	16	32718	4	16436	4	16436	2	9579	1	5390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	140,138
chr4:87,000,000-88,000,000	356	49901	12	28006	5	19549	3	15083	2	11691	2	11691	1	6081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	142,002
chr4:88,000,000-89,000,000	303	29863	2	6900	1	4918	1	4918	1	4918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	51,517
chr4:89,000,000-90,000,000	245	27234	3	3954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	31,188
chr4:90,000,000-91,000,000	266	46312	8	20992	4	15185	2	10272	2	10272	1	5979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	109,012
chr4:91,000,000-92,000,000	390	66227	8	21654	5	17541	3	12503	1	6121	1	6121	1	6121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	136,288
chr4:92,000,000-93,000,000	289	40590	9	11319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	51,909
chr4:93,000,000-94,000,000	244	45632	8	22615	4	17611	3	15461	2	11895	2	11895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	125,109
chr4:94,000,000-95,000,000	314	50719	9	22944	6	18664	2	9225	1	5609	1	5609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	112,770
chr4:95,000,000-96,000,000	245	43429	14	22316	2	6436	1	4231	1	4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	80,643
chr4:96,000,000-97,000,000	228	35476	7	17311	3	12212	2	9822	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	86,709
chr4:97,000,000-98,000,000	387	60924	12	20803	1	5930	1	5930	1	5930	1	5930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	105,447
chr4:98,000,000-99,000,000	329	43224	6	19659	2	12900	2	12900	2	12900	2	12900	1	7282	1	7282	0	0	0	0	0	0	0	0	0	0	0	0	345	129,047
chr4:99,000,000-100,000,000	393	46959	11	13874	1	2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	62,869
chr4:100,000,000-101,000,000	272	36074	6	14288	2	9307	2	9307	1	5884	1	5884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	80,744
chr4:101,000,000-102,000,000	307	31144	3	5709	2	4146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	40,999
chr4:102,000,000-103,000,000	524	85405	11	23657	3	13855	2	11140	2	11140	2	11140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	156,337
chr4:103,000,000-104,000,000	437	68924	13	19029	2	4444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	92,397
chr4:104,000,000-105,000,000	261	49022	10	23397	3	12521	2	10062	2	10062	1	5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	110,851
chr4:105,000,000-106,000,000	338	44137	6	8768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	52,905
chr4:106,000,000-107,000,000	338	62323	10	28382	5	21967	4	19350	3	16217	2	11398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	159,637
chr4:107,000,000-108,000,000	255	31250	6	12052	2	6055	1	3795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	53,152
chr4:108,000,000-109,000,000	301	31010	5	6760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	37,770
chr4:109,000,000-110,000,000	363	36739	8	11353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	48,092
chr4:110,000,000-111,000,000	357	54363	12	25600	4	14297	2	9701	2	9701	1	5495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	119,157
chr4:111,000,000-112,000,000	322	61516	12	29218	4	17883	3	15644	2	12024	2	12024	1	6637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	154,946
chr4:112,000,000-113,000,000	355	40817	8	12785	2	4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	58,460
chr4:113,000,000-114,000,000	200	29817	5	11905	2	8033	2	8033	1	4460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	62,248
chr4:114,000,000-115,000,000	254	22536	2	3488	1	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	28,197
chr4:115,000,000-116,000,000	310	31906	4	7735	2	5609	1	3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	48,833
chr4:116,000,000-117,000,000	231	34376	9	18189	4	11544	2	6877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	70,986
chr4:117,000,000-118,000,000	248	45007	9	12934	1	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	60,035
chr4:118,000,000-119,000,000	440	216827	48	143720	21	107401	13	89136	7	68364	6	63991	6	63991	6	63991	4	48714	3	40447	3	40447	0	0	0	0	0	0	557	947,029
chr4:119,000,000-120,000,000	405	177520	32	104596	9	73506	5	63378	5	63378	4	58596	3	52658	3	52658	3	52658	3	52658	3	52658	1	27634	0	0	0	0	476	831,898
chr4:120,000,000-121,000,000	299	40874	6	17573	4	14908	2	10276	2	10276	1	5421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	99,328
chr4:121,000,000-122,000,000	278	21268	1	1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	22,901
chr4:122,000,000-123,000,000	287	49246	11	25058	6	18480	2	9717	2	9717	1	5591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	117,809
chr4:123,000,000-124,000,000	323	33897	6	8975	2	3311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	46,183
chr4:124,000,000-125,000,000	264	40308	8	15142	4	8796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	64,246
chr4:125,000,000-126,000,000	224	25890	5	10730	3	8305	1	3439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	48,364
chr4:126,000,000-127,000,000	298	41625	5	11342	2	8195	1	5937	1	5937	1	5937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	78,973
chr4:127,000,000-128,000,000	343	66460	16	39602	8	29325	5	22931	4	19527	1	5219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	183,064
chr4:128,000,000-129,000,000	370	36688	3	11425	3	11425	2	9028	1	5935	1	5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	80,436
chr4:129,000,000-130,000,000	276	45615	11	18981	4	10368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	74,964
chr4:130,000,000-131,000,000	292	30191	2	5338	1	3955	1	3955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	43,439
chr4:131,000,000-132,000,000	665	267572	67	131892	14	60528	4	35794	2	29338	2	29338	2	29338	2	29338	2	29338	2	29338	2	29338	0	0	0	0	0	0	764	701,152
chr4:132,000,000-133,000,000	245	37788	6	15623	3	11425	2	8978	1	5636	1	5636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	85,086
chr4:133,000,000-134,000,000	217	24873	3	6821	1	4080	1	4080	1	4080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	43,934
chr4:134,000,000-135,000,000	304	37948	4	6967	1	3106	1	3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	51,127
chr4:135,000,000-136,000,000	280	41515	5	15400	2	11277	2	11277	2	11277	2	11277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	102,023
chr4:136,000,000-137,000,000	199	19394	2	7257	1	5957	1	5957	1	5957	1	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	50,479
chr4:137,000,000-138,000,000	227	28675	3	6099	1	3033	1	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	40,840
chr4:138,000,000-139,000,000	287	34095	2	9606	2	9606	2	9606	2	9606	1	5239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	77,758
chr4:139,000,000-140,000,000	379	25207	2	3460	1	2421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	31,088
chr4:140,000,000-141,000,000	273	48125	13	20876	3	7540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	76,541
chr4:141,000,000-142,000,000	302	45866	8	19337	4	13337	1	5950	1	5950	1	5950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	96,390
chr4:142,000,000-143,000,000	255	40754	13	19396	1	2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	62,377
chr4:143,000,000-144,000,000	663	167552	25	48666	6	23390	4	18705	2	11686	2	11686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	281,685
chr4:144,000,000-145,000,000	567	129279	21	35445	5	14270	1	4869	1	4869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	188,732
chr4:145,000,000-146,000,000	406	49842	8	15317	2	7896	1	5888	1	5888	1	5888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	90,719
chr4:146,000,000-147,000,000	282	66876	11	43039	5	34494	4	32238	2	24983	1	20407	1	20407	1	20407	1	20407	1	20407	1	20407	1	20407	0	0	0	0	311	344,479
chr4:147,000,000-148,000,000	318	35659	4	8215	1	3851	1	3851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	51,576
chr4:148,000,000-149,000,000	261	31835	4	11246	2	8028	2	8028	1	4773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	63,910
chr4:149,000,000-150,000,000	298	52723	10	20081	4	12245	1	5187	1	5187	1	5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	100,610
chr4:150,000,000-151,000,000	266	28894	4	7198	1	2499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	38,591
chr4:151,000,000-152,000,000	324	30581	3	6812	1	4041	1	4041	1	4041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	49,516
chr4:152,000,000-153,000,000	240	26886	4	9101	2	5917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	41,904
