	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr4:151,000,000-152,000,000	324	30581	324	30581	324	30581	324	30581	324	30581	324	30581	1,944	183,486
chr4:152,000,000-153,000,000	240	26886	240	26886	240	26886	240	26886	240	26886	240	26886	1,440	161,316
chr4:153,000,000-154,000,000	317	24401	317	24401	317	24401	317	24401	317	24401	317	24401	1,902	146,406
chr4:154,000,000-155,000,000	236	26729	236	26729	236	26729	236	26729	236	26729	236	26729	1,416	160,374
chr4:155,000,000-156,000,000	226	26889	226	26889	226	26889	226	26889	226	26889	226	26889	1,356	161,334
chr4:156,000,000-157,000,000	219	32524	219	32524	219	32524	219	32524	219	32524	219	32524	1,314	195,144
chr4:157,000,000-158,000,000	294	38970	294	38970	294	38970	294	38970	294	38970	294	38970	1,764	233,820
chr4:158,000,000-159,000,000	369	54515	369	54515	369	54515	369	54515	369	54515	369	54515	2,214	327,090
chr4:159,000,000-160,000,000	336	40127	336	40127	336	40127	336	40127	336	40127	336	40127	2,016	240,762
chr4:160,000,000-161,000,000	319	50678	319	50678	319	50678	319	50678	319	50678	319	50678	1,914	304,068
chr4:161,000,000-162,000,000	226	32073	226	32073	226	32073	226	32073	226	32073	226	32073	1,356	192,438
chr4:162,000,000-163,000,000	247	26433	247	26433	247	26433	247	26433	247	26433	247	26433	1,482	158,598
chr4:163,000,000-164,000,000	277	44037	277	44037	277	44037	277	44037	277	44037	277	44037	1,662	264,222
chr4:164,000,000-165,000,000	433	82719	433	82719	433	82719	433	82719	433	82719	433	82719	2,598	496,314
chr4:165,000,000-166,000,000	407	72726	407	72726	407	72726	407	72726	407	72726	407	72726	2,442	436,356
chr4:166,000,000-167,000,000	234	78816	234	78816	234	78816	234	78816	234	78816	234	78816	1,404	472,896
chr4:167,000,000-168,000,000	291	55553	291	55553	291	55553	291	55553	291	55553	291	55553	1,746	333,318
chr4:168,000,000-169,000,000	280	25122	280	25122	280	25122	280	25122	280	25122	280	25122	1,680	150,732
chr4:169,000,000-170,000,000	331	41341	331	41341	331	41341	331	41341	331	41341	331	41341	1,986	248,046
chr4:170,000,000-171,000,000	348	62812	348	62812	348	62812	348	62812	348	62812	348	62812	2,088	376,872
chr4:171,000,000-172,000,000	251	22679	251	22679	251	22679	251	22679	251	22679	251	22679	1,506	136,074
chr4:172,000,000-173,000,000	253	20814	253	20814	253	20814	253	20814	253	20814	253	20814	1,518	124,884
chr4:173,000,000-174,000,000	310	34979	310	34979	310	34979	310	34979	310	34979	310	34979	1,860	209,874
chr4:174,000,000-175,000,000	242	26672	242	26672	242	26672	242	26672	242	26672	242	26672	1,452	160,032
chr4:175,000,000-176,000,000	256	32734	256	32734	256	32734	256	32734	256	32734	256	32734	1,536	196,404
chr4:176,000,000-177,000,000	265	27422	265	27422	265	27422	265	27422	265	27422	265	27422	1,590	164,532
chr4:177,000,000-178,000,000	273	23976	273	23976	273	23976	273	23976	273	23976	273	23976	1,638	143,856
chr4:178,000,000-179,000,000	260	32843	260	32843	260	32843	260	32843	260	32843	260	32843	1,560	197,058
chr4:179,000,000-180,000,000	311	32577	311	32577	311	32577	311	32577	311	32577	311	32577	1,866	195,462
chr4:180,000,000-181,000,000	212	22863	212	22863	212	22863	212	22863	212	22863	212	22863	1,272	137,178
chr4:181,000,000-182,000,000	263	36802	263	36802	263	36802	263	36802	263	36802	263	36802	1,578	220,812
chr4:182,000,000-183,000,000	270	33690	270	33690	270	33690	270	33690	270	33690	270	33690	1,620	202,140
chr4:183,000,000-184,000,000	359	33388	359	33388	359	33388	359	33388	359	33388	359	33388	2,154	200,328
chr4:184,000,000-185,000,000	336	32643	336	32643	336	32643	336	32643	336	32643	336	32643	2,016	195,858
chr4:185,000,000-186,000,000	287	20420	287	20420	287	20420	287	20420	287	20420	287	20420	1,722	122,520
chr4:186,000,000-187,000,000	327	62827	327	62827	327	62827	327	62827	327	62827	327	62827	1,962	376,962
chr4:187,000,000-188,000,000	301	38272	301	38272	301	38272	301	38272	301	38272	301	38272	1,806	229,632
chr4:188,000,000-189,000,000	349	44510	349	44510	349	44510	349	44510	349	44510	349	44510	2,094	267,060
chr4:189,000,000-190,000,000	644	305914	644	305914	644	305914	644	305914	644	305914	644	305914	3,864	1,835,484
chr4:190,000,000-190,214,555	8	213760	8	213760	8	213760	8	213760	8	213760	8	213760	48	1,282,560
chr5:0-1,000,000	605	250282	605	250282	605	250282	605	250282	605	250282	605	250282	3,630	1,501,692
chr5:1,000,000-2,000,000	440	91479	440	91479	440	91479	440	91479	440	91479	440	91479	2,640	548,874
chr5:2,000,000-3,000,000	225	31067	225	31067	225	31067	225	31067	225	31067	225	31067	1,350	186,402
chr5:3,000,000-4,000,000	223	38283	223	38283	223	38283	223	38283	223	38283	223	38283	1,338	229,698
chr5:4,000,000-5,000,000	224	32807	224	32807	224	32807	224	32807	224	32807	224	32807	1,344	196,842
chr5:5,000,000-6,000,000	211	21761	211	21761	211	21761	211	21761	211	21761	211	21761	1,266	130,566
chr5:6,000,000-7,000,000	219	22061	219	22061	219	22061	219	22061	219	22061	219	22061	1,314	132,366
chr5:7,000,000-8,000,000	274	71945	274	71945	274	71945	274	71945	274	71945	274	71945	1,644	431,670
chr5:8,000,000-9,000,000	262	43127	262	43127	262	43127	262	43127	262	43127	262	43127	1,572	258,762
chr5:9,000,000-10,000,000	246	26748	246	26748	246	26748	246	26748	246	26748	246	26748	1,476	160,488
chr5:10,000,000-11,000,000	294	25491	294	25491	294	25491	294	25491	294	25491	294	25491	1,764	152,946
chr5:11,000,000-12,000,000	222	17876	222	17876	222	17876	222	17876	222	17876	222	17876	1,332	107,256
chr5:12,000,000-13,000,000	234	29101	234	29101	234	29101	234	29101	234	29101	234	29101	1,404	174,606
chr5:13,000,000-14,000,000	233	23459	233	23459	233	23459	233	23459	233	23459	233	23459	1,398	140,754
chr5:14,000,000-15,000,000	232	17725	232	17725	232	17725	232	17725	232	17725	232	17725	1,392	106,350
chr5:15,000,000-16,000,000	235	37974	235	37974	235	37974	235	37974	235	37974	235	37974	1,410	227,844
chr5:16,000,000-17,000,000	352	37568	352	37568	352	37568	352	37568	352	37568	352	37568	2,112	225,408
chr5:17,000,000-18,000,000	456	124623	456	124623	456	124623	456	124623	456	124623	456	124623	2,736	747,738
chr5:18,000,000-19,000,000	246	35267	246	35267	246	35267	246	35267	246	35267	246	35267	1,476	211,602
chr5:19,000,000-20,000,000	294	32984	294	32984	294	32984	294	32984	294	32984	294	32984	1,764	197,904
chr5:20,000,000-21,000,000	657	194896	657	194896	657	194896	657	194896	657	194896	657	194896	3,942	1,169,376
chr5:21,000,000-22,000,000	568	267716	568	267716	568	267716	568	267716	568	267716	568	267716	3,408	1,606,296
chr5:22,000,000-23,000,000	374	116377	374	116377	374	116377	374	116377	374	116377	374	116377	2,244	698,262
chr5:23,000,000-24,000,000	286	18443	286	18443	286	18443	286	18443	286	18443	286	18443	1,716	110,658
chr5:24,000,000-25,000,000	319	25361	319	25361	319	25361	319	25361	319	25361	319	25361	1,914	152,166
chr5:25,000,000-26,000,000	299	43559	299	43559	299	43559	299	43559	299	43559	299	43559	1,794	261,354
chr5:26,000,000-27,000,000	255	27882	255	27882	255	27882	255	27882	255	27882	255	27882	1,530	167,292
chr5:27,000,000-28,000,000	248	27679	248	27679	248	27679	248	27679	248	27679	248	27679	1,488	166,074
chr5:28,000,000-29,000,000	289	48948	289	48948	289	48948	289	48948	289	48948	289	48948	1,734	293,688
chr5:29,000,000-30,000,000	373	48265	373	48265	373	48265	373	48265	373	48265	373	48265	2,238	289,590
chr5:30,000,000-31,000,000	248	42707	248	42707	248	42707	248	42707	248	42707	248	42707	1,488	256,242
chr5:31,000,000-32,000,000	318	16164	318	16164	318	16164	318	16164	318	16164	318	16164	1,908	96,984
chr5:32,000,000-33,000,000	426	38994	426	38994	426	38994	426	38994	426	38994	426	38994	2,556	233,964
chr5:33,000,000-34,000,000	305	42708	305	42708	305	42708	305	42708	305	42708	305	42708	1,830	256,248
chr5:34,000,000-35,000,000	675	286255	675	286255	675	286255	675	286255	675	286255	675	286255	4,050	1,717,530
chr5:35,000,000-36,000,000	299	48620	299	48620	299	48620	299	48620	299	48620	299	48620	1,794	291,720
chr5:36,000,000-37,000,000	284	29312	284	29312	284	29312	284	29312	284	29312	284	29312	1,704	175,872
chr5:37,000,000-38,000,000	516	61952	516	61952	516	61952	516	61952	516	61952	516	61952	3,096	371,712
chr5:38,000,000-39,000,000	218	25940	218	25940	218	25940	218	25940	218	25940	218	25940	1,308	155,640
chr5:39,000,000-40,000,000	297	41015	297	41015	297	41015	297	41015	297	41015	297	41015	1,782	246,090
chr5:40,000,000-41,000,000	368	39729	368	39729	368	39729	368	39729	368	39729	368	39729	2,208	238,374
chr5:41,000,000-42,000,000	272	51998	272	51998	272	51998	272	51998	272	51998	272	51998	1,632	311,988
chr5:42,000,000-43,000,000	357	59286	357	59286	357	59286	357	59286	357	59286	357	59286	2,142	355,716
chr5:43,000,000-44,000,000	524	74372	524	74372	524	74372	524	74372	524	74372	524	74372	3,144	446,232
chr5:44,000,000-45,000,000	268	48505	268	48505	268	48505	268	48505	268	48505	268	48505	1,608	291,030
chr5:45,000,000-46,000,000	396	73019	396	73019	396	73019	396	73019	396	73019	396	73019	2,376	438,114
chr5:46,000,000-47,000,000	210	616224	210	616224	210	616224	210	616224	210	616224	210	616224	1,260	3,697,344
chr5:47,000,000-48,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr5:48,000,000-49,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr5:49,000,000-50,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr5:50,000,000-51,000,000	891	264353	891	264353	891	264353	891	264353	891	264353	891	264353	5,346	1,586,118
chr5:51,000,000-52,000,000	277	46432	277	46432	277	46432	277	46432	277	46432	277	46432	1,662	278,592
chr5:52,000,000-53,000,000	316	53376	316	53376	316	53376	316	53376	316	53376	316	53376	1,896	320,256
chr5:53,000,000-54,000,000	382	46119	382	46119	382	46119	382	46119	382	46119	382	46119	2,292	276,714
chr5:54,000,000-55,000,000	293	35325	293	35325	293	35325	293	35325	293	35325	293	35325	1,758	211,950
chr5:55,000,000-56,000,000	345	36683	345	36683	345	36683	345	36683	345	36683	345	36683	2,070	220,098
chr5:56,000,000-57,000,000	301	31422	301	31422	301	31422	301	31422	301	31422	301	31422	1,806	188,532
chr5:57,000,000-58,000,000	331	41281	331	41281	331	41281	331	41281	331	41281	331	41281	1,986	247,686
chr5:58,000,000-59,000,000	294	54639	294	54639	294	54639	294	54639	294	54639	294	54639	1,764	327,834
chr5:59,000,000-60,000,000	240	26610	240	26610	240	26610	240	26610	240	26610	240	26610	1,440	159,660
chr5:60,000,000-61,000,000	389	61349	389	61349	389	61349	389	61349	389	61349	389	61349	2,334	368,094
chr5:61,000,000-62,000,000	253	28827	253	28827	253	28827	253	28827	253	28827	253	28827	1,518	172,962
chr5:62,000,000-63,000,000	478	80298	478	80298	478	80298	478	80298	478	80298	478	80298	2,868	481,788
chr5:63,000,000-64,000,000	269	56677	269	56677	269	56677	269	56677	269	56677	269	56677	1,614	340,062
chr5:64,000,000-65,000,000	308	53730	308	53730	308	53730	308	53730	308	53730	308	53730	1,848	322,380
chr5:65,000,000-66,000,000	314	38258	314	38258	314	38258	314	38258	314	38258	314	38258	1,884	229,548
chr5:66,000,000-67,000,000	277	39384	277	39384	277	39384	277	39384	277	39384	277	39384	1,662	236,304
chr5:67,000,000-68,000,000	311	62135	311	62135	311	62135	311	62135	311	62135	311	62135	1,866	372,810
chr5:68,000,000-69,000,000	262	30203	262	30203	262	30203	262	30203	262	30203	262	30203	1,572	181,218
chr5:69,000,000-70,000,000	291	484709	291	484709	291	484709	291	484709	291	484709	291	484709	1,746	2,908,254
chr5:70,000,000-71,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr5:71,000,000-72,000,000	283	462357	283	462357	283	462357	283	462357	283	462357	283	462357	1,698	2,774,142
chr5:72,000,000-73,000,000	272	26727	272	26727	272	26727	272	26727	272	26727	272	26727	1,632	160,362
chr5:73,000,000-74,000,000	231	19987	231	19987	231	19987	231	19987	231	19987	231	19987	1,386	119,922
chr5:74,000,000-75,000,000	259	44462	259	44462	259	44462	259	44462	259	44462	259	44462	1,554	266,772
chr5:75,000,000-76,000,000	394	69601	394	69601	394	69601	394	69601	394	69601	394	69601	2,364	417,606
chr5:76,000,000-77,000,000	362	40885	362	40885	362	40885	362	40885	362	40885	362	40885	2,172	245,310
chr5:77,000,000-78,000,000	280	35356	280	35356	280	35356	280	35356	280	35356	280	35356	1,680	212,136
chr5:78,000,000-79,000,000	307	72851	307	72851	307	72851	307	72851	307	72851	307	72851	1,842	437,106
chr5:79,000,000-80,000,000	370	41338	370	41338	370	41338	370	41338	370	41338	370	41338	2,220	248,028
chr5:80,000,000-81,000,000	449	44933	449	44933	449	44933	449	44933	449	44933	449	44933	2,694	269,598
chr5:81,000,000-82,000,000	324	44838	324	44838	324	44838	324	44838	324	44838	324	44838	1,944	269,028
chr5:82,000,000-83,000,000	323	58410	323	58410	323	58410	323	58410	323	58410	323	58410	1,938	350,460
chr5:83,000,000-84,000,000	232	34484	232	34484	232	34484	232	34484	232	34484	232	34484	1,392	206,904
chr5:84,000,000-85,000,000	244	34379	244	34379	244	34379	244	34379	244	34379	244	34379	1,464	206,274
chr5:85,000,000-86,000,000	236	50011	236	50011	236	50011	236	50011	236	50011	236	50011	1,416	300,066
chr5:86,000,000-87,000,000	341	73804	341	73804	341	73804	341	73804	341	73804	341	73804	2,046	442,824
chr5:87,000,000-88,000,000	353	32797	353	32797	353	32797	353	32797	353	32797	353	32797	2,118	196,782
chr5:88,000,000-89,000,000	318	50616	318	50616	318	50616	318	50616	318	50616	318	50616	1,908	303,696
chr5:89,000,000-90,000,000	233	23690	233	23690	233	23690	233	23690	233	23690	233	23690	1,398	142,140
chr5:90,000,000-91,000,000	300	64233	300	64233	300	64233	300	64233	300	64233	300	64233	1,800	385,398
chr5:91,000,000-92,000,000	223	20295	223	20295	223	20295	223	20295	223	20295	223	20295	1,338	121,770
chr5:92,000,000-93,000,000	197	40330	197	40330	197	40330	197	40330	197	40330	197	40330	1,182	241,980
chr5:93,000,000-94,000,000	284	51048	284	51048	284	51048	284	51048	284	51048	284	51048	1,704	306,288
chr5:94,000,000-95,000,000	299	21139	299	21139	299	21139	299	21139	299	21139	299	21139	1,794	126,834
chr5:95,000,000-96,000,000	254	27637	254	27637	254	27637	254	27637	254	27637	254	27637	1,524	165,822
chr5:96,000,000-97,000,000	296	30871	296	30871	296	30871	296	30871	296	30871	296	30871	1,776	185,226
chr5:97,000,000-98,000,000	356	63321	356	63321	356	63321	356	63321	356	63321	356	63321	2,136	379,926
chr5:98,000,000-99,000,000	324	46528	324	46528	324	46528	324	46528	324	46528	324	46528	1,944	279,168
chr5:99,000,000-100,000,000	408	156153	408	156153	408	156153	408	156153	408	156153	408	156153	2,448	936,918
chr5:100,000,000-101,000,000	419	155980	419	155980	419	155980	419	155980	419	155980	419	155980	2,514	935,880
chr5:101,000,000-102,000,000	313	56974	313	56974	313	56974	313	56974	313	56974	313	56974	1,878	341,844
chr5:102,000,000-103,000,000	288	52266	288	52266	288	52266	288	52266	288	52266	288	52266	1,728	313,596
chr5:103,000,000-104,000,000	233	22896	233	22896	233	22896	233	22896	233	22896	233	22896	1,398	137,376
chr5:104,000,000-105,000,000	250	48465	250	48465	250	48465	250	48465	250	48465	250	48465	1,500	290,790
chr5:105,000,000-106,000,000	268	31251	268	31251	268	31251	268	31251	268	31251	268	31251	1,608	187,506
chr5:106,000,000-107,000,000	291	55436	291	55436	291	55436	291	55436	291	55436	291	55436	1,746	332,616
chr5:107,000,000-108,000,000	146	8797	146	8797	146	8797	146	8797	146	8797	146	8797	876	52,782
chr5:108,000,000-109,000,000	314	27339	314	27339	314	27339	314	27339	314	27339	314	27339	1,884	164,034
chr5:109,000,000-110,000,000	246	49177	246	49177	246	49177	246	49177	246	49177	246	49177	1,476	295,062
chr5:110,000,000-111,000,000	319	47629	319	47629	319	47629	319	47629	319	47629	319	47629	1,914	285,774
chr5:111,000,000-112,000,000	269	52701	269	52701	269	52701	269	52701	269	52701	269	52701	1,614	316,206
chr5:112,000,000-113,000,000	295	28614	295	28614	295	28614	295	28614	295	28614	295	28614	1,770	171,684
chr5:113,000,000-114,000,000	275	30699	275	30699	275	30699	275	30699	275	30699	275	30699	1,650	184,194
chr5:114,000,000-115,000,000	357	48779	357	48779	357	48779	357	48779	357	48779	357	48779	2,142	292,674
chr5:115,000,000-116,000,000	289	33270	289	33270	289	33270	289	33270	289	33270	289	33270	1,734	199,620
chr5:116,000,000-117,000,000	317	30084	317	30084	317	30084	317	30084	317	30084	317	30084	1,902	180,504
chr5:117,000,000-118,000,000	269	44570	269	44570	269	44570	269	44570	269	44570	269	44570	1,614	267,420
chr5:118,000,000-119,000,000	278	38320	278	38320	278	38320	278	38320	278	38320	278	38320	1,668	229,920
chr5:119,000,000-120,000,000	317	44954	317	44954	317	44954	317	44954	317	44954	317	44954	1,902	269,724
chr5:120,000,000-121,000,000	255	53096	255	53096	255	53096	255	53096	255	53096	255	53096	1,530	318,576
chr5:121,000,000-122,000,000	290	45476	290	45476	290	45476	290	45476	290	45476	290	45476	1,740	272,856
chr5:122,000,000-123,000,000	310	54248	310	54248	310	54248	310	54248	310	54248	310	54248	1,860	325,488
chr5:123,000,000-124,000,000	220	34986	220	34986	220	34986	220	34986	220	34986	220	34986	1,320	209,916
chr5:124,000,000-125,000,000	308	28584	308	28584	308	28584	308	28584	308	28584	308	28584	1,848	171,504
chr5:125,000,000-126,000,000	251	37802	251	37802	251	37802	251	37802	251	37802	251	37802	1,506	226,812
chr5:126,000,000-127,000,000	400	46257	400	46257	400	46257	400	46257	400	46257	400	46257	2,400	277,542
chr5:127,000,000-128,000,000	270	42959	270	42959	270	42959	270	42959	270	42959	270	42959	1,620	257,754
chr5:128,000,000-129,000,000	275	34471	275	34471	275	34471	275	34471	275	34471	275	34471	1,650	206,826
chr5:129,000,000-130,000,000	290	39666	290	39666	290	39666	290	39666	290	39666	290	39666	1,740	237,996
chr5:130,000,000-131,000,000	355	58701	355	58701	355	58701	355	58701	355	58701	355	58701	2,130	352,206
chr5:131,000,000-132,000,000	398	51871	398	51871	398	51871	398	51871	398	51871	398	51871	2,388	311,226
chr5:132,000,000-133,000,000	343	34105	343	34105	343	34105	343	34105	343	34105	343	34105	2,058	204,630
chr5:133,000,000-134,000,000	229	30007	229	30007	229	30007	229	30007	229	30007	229	30007	1,374	180,042
chr5:134,000,000-135,000,000	439	30696	439	30696	439	30696	439	30696	439	30696	439	30696	2,634	184,176
chr5:135,000,000-136,000,000	152	13954	152	13954	152	13954	152	13954	152	13954	152	13954	912	83,724
chr5:136,000,000-137,000,000	280	46874	280	46874	280	46874	280	46874	280	46874	280	46874	1,680	281,244
chr5:137,000,000-138,000,000	231	37701	231	37701	231	37701	231	37701	231	37701	231	37701	1,386	226,206
chr5:138,000,000-139,000,000	427	28888	427	28888	427	28888	427	28888	427	28888	427	28888	2,562	173,328
chr5:139,000,000-140,000,000	405	35426	405	35426	405	35426	405	35426	405	35426	405	35426	2,430	212,556
chr5:140,000,000-141,000,000	371	35962	371	35962	371	35962	371	35962	371	35962	371	35962	2,226	215,772
chr5:141,000,000-142,000,000	340	37769	340	37769	340	37769	340	37769	340	37769	340	37769	2,040	226,614
chr5:142,000,000-143,000,000	362	25299	362	25299	362	25299	362	25299	362	25299	362	25299	2,172	151,794
